S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Temp_avg,Sound_avg,Light_total,PIR_total,CO2_Excess,Human_Activity_Index,Is_Weekend,Is_Business_Hour,Hour_sin,Hour_cos,Minute_sin,Minute_cos,DayOfWeek_sin,DayOfWeek_cos,Is_CO2_Increasing,Room_Occupancy_Count
-1.2092191987540526,-1.251979167444252,-1.2786240167475889,-1.3357220149230171,1.5658982534104,0.02486297655815922,0.1889020554944602,1.197369884811169,5.5684411585425835,0.5968807883066242,0.28802988661403295,0.7177741394970754,-0.4381988062578725,-0.21191828027836296,2.937991402005947,3.2856264392303816,-1.36606947783934,2.2711080938163613,0.6680095660871651,3.558531433345644,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.5877852522924734,0.8090169943749473,-0.433883739117558,-0.9009688679024191,0.0,1
-1.2092191987540526,-1.251979167444252,-1.2786240167475889,-1.1513771903242789,1.583629679186266,0.02486297655815922,0.1889020554944602,1.2435297616556615,0.6226621767147651,-0.015668732752922,-0.10553664233335344,-0.12463653485983003,-0.4381988062578725,-0.28098377786067585,2.937991402005947,-0.3043559633134185,-1.3299303838540717,0.141466337987982,0.6784242374265228,1.594009251974468,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.49999999999999967,0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1
-1.2092191987540526,-1.1446269852595958,-1.1196971701958947,-1.1513771903242789,1.583629679186266,0.02486297655815922,0.1889020554944602,1.197369884811169,0.03917139795979782,0.052392325142583095,-0.25053483720870634,-0.3352392034490564,-0.4381988062578725,-0.35004927622372917,2.937991402005947,-0.3043559633134185,-1.2456058312217815,-0.13060243258040125,0.6732169017568439,1.594009251974468,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.49999999999999967,0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1
-1.2092191987540526,-1.251979167444252,-1.1196971701958947,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.1889020554944602,1.2435297616556615,4.068036298886953,0.25657549882909847,-0.14696469801202575,-0.12463653485983003,-0.4381988062578725,-0.419114773806042,2.937991402005947,-0.3043559633134185,-1.251629013552654,1.3610849646738374,0.6784242374265228,1.594009251974468,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.40673664307580015,0.913545457642601,-0.433883739117558,-0.9009688679024191,0.0,1
-1.2092191987540526,-1.1446269852595958,-1.1196971701958947,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2435297616556615,1.0394413043968844,0.1204533830380883,0.0394615525419994,0.1561670232591385,-0.4381988062578725,-0.48818027216909543,2.937991402005947,-0.3043559633134185,-1.209466737236513,0.4229167903001026,0.6836315730962016,1.594009251974468,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.40673664307580015,0.913545457642601,-0.433883739117558,-0.9009688679024191,0.0,1
-1.2092191987540526,-1.1446269852595958,-1.1196971701958947,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2435297616556615,-0.1553255282918579,0.1204533830380883,-0.08482261449401736,-0.3352392034490564,-0.4381988062578725,-0.5572457697514084,2.937991402005947,-0.3043559633134185,-1.209466737236513,-0.10245738734918916,0.6836315730962016,1.594009251974468,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.3090169943749477,0.9510565162951535,-0.433883739117558,-0.9009688679024191,0.0,1
-1.2092191987540526,-1.1446269852595958,-1.1196971701958947,-0.9670323657255405,1.5658982534104,0.02486297655815922,0.20440587228423757,1.2435297616556615,0.12252722349622172,-0.2879129643349425,-0.18839275369069797,-0.40544009297879846,-0.41538805191209693,-0.5512400748186466,-0.3403685930861604,-0.3043559633134185,-1.209466737236513,-0.177510841299088,0.6784242374265228,-0.37051292939670794,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.3090169943749477,0.9510565162951535,-0.433883739117558,-0.9009688679024191,0.0,1
-1.2092191987540526,-1.251979167444252,-1.1196971701958947,-0.9670323657255405,1.5658982534104,0.02486297655815922,0.1889020554944602,1.2435297616556615,0.15031249867502972,-0.2198519064394374,-0.25053483720870634,-0.40544009297879846,-0.41538805191209693,-0.5061973585288614,2.937991402005947,-0.3043559633134185,-1.251629013552654,-0.177510841299088,0.6732169017568439,1.594009251974468,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.20791169081775898,0.9781476007338057,-0.433883739117558,-0.9009688679024191,0.0,1
-1.2092191987540526,-1.251979167444252,-1.1196971701958947,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2435297616556615,0.09474194831741381,-0.2198519064394374,-0.22982080936937024,-0.3352392034490564,-0.41538805191209693,-0.419114773806042,2.937991402005947,-0.3043559633134185,-1.251629013552654,-0.17751084129908795,0.6836315730962016,1.594009251974468,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.20791169081775898,0.9781476007338057,-0.433883739117558,-0.9009688679024191,0.0,1
-1.2092191987540526,-1.1446269852595958,-1.1196971701958947,-1.1513771903242789,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2896896385001542,-0.18311080347066588,-0.25388243538718996,-0.2712488650480425,-0.3352392034490564,-0.41538805191209693,-0.286989473574178,-0.3403685930861604,-0.3043559633134185,-1.2456058312217815,-0.29947270396767356,0.6888389087658805,-0.37051292939670794,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.10452846326765342,0.9945218953682733,-0.433883739117558,-0.9009688679024191,0.0,1
-1.0226658092114354,-1.1446269852595958,-1.1196971701958947,-1.1513771903242789,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2435297616556615,-0.18311080347066588,-0.32194349328269506,-0.2712488650480425,-0.3352392034490564,-0.4381988062578725,-0.1818898024915927,-0.3403685930861604,-0.3043559633134185,-1.2034435549056322,-0.31823606745514826,0.6836315730962016,-0.37051292939670794,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.10452846326765342,0.9945218953682733,-0.433883739117558,-0.9009688679024191,0.0,1
-1.2092191987540526,-1.1446269852595958,-1.1196971701958947,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.1889020554944602,1.2435297616556615,-0.12754025311304998,-0.2879129643349425,-0.2712488650480425,-0.3352392034490564,-0.41538805191209693,-0.06778158861949458,-0.3403685930861604,-0.3043559633134185,-1.209466737236513,-0.29009102222393623,0.6784242374265228,-0.37051292939670794,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,1
-1.0226658092114354,-1.1446269852595958,-1.1196971701958947,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2896896385001542,-0.23868135382828184,-0.2879129643349425,-0.2712488650480425,-0.3352392034490564,-0.41538805191209693,0.05233232096610565,-0.3403685930861604,-0.3043559633134185,-1.1673044609203638,-0.3276177491988856,0.6888389087658805,-0.37051292939670794,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,1
-1.0226658092114354,-1.1446269852595958,-1.1196971701958947,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2896896385001542,3.0955516676286745,-0.049699261700674596,-0.22982080936937024,-0.2650383139193142,-0.3925772975663214,0.25352311878028266,-0.3403685930861604,-0.3043559633134185,-1.1673044609203638,0.8920008774869704,0.6888389087658805,-0.37051292939670794,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.10452846326765346,0.9945218953682733,-0.433883739117558,-0.9009688679024191,1.0,1
-1.0226658092114354,-1.1446269852595958,-1.1196971701958947,-1.1513771903242789,1.6013611049621321,0.02486297655815922,0.2199096890740149,1.2896896385001542,-0.23868135382828184,-0.049699261700674596,-0.2712488650480425,-0.3352392034490564,-0.3925772975663214,0.2655345102072869,-0.3403685930861604,-0.3043559633134185,-1.2034435549056322,-0.2619459769927242,0.6992535801052381,-0.37051292939670794,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.10452846326765346,0.9945218953682733,-0.433883739117558,-0.9009688679024191,1.0,1
-1.0226658092114354,-1.1446269852595958,-0.9834741588658665,-1.1513771903242789,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2896896385001542,3.8179688222776815,-0.18582137749168484,-0.25053483720870634,0.2263679127888807,-0.3925772975663214,0.30757437785958064,2.937991402005947,-0.3043559633134185,-1.1673044609203638,1.1546879663116163,0.6888389087658805,1.594009251974468,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.20791169081775931,0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.0,1
-1.0226658092114354,-1.1446269852595958,-0.9834741588658665,-1.1513771903242789,1.583629679186266,0.02486297655815922,0.2199096890740149,1.2435297616556615,0.03917139795979782,0.18851444093359337,-0.04339455881534507,-0.2650383139193142,-0.36976654322054586,0.37964272407938504,2.937991402005947,-0.3043559633134185,-1.1673044609203638,0.010122793575659159,0.6888389087658805,1.594009251974468,-0.5242487656629666,-0.27338348064920204,0.0,1.0,0.258819045102521,-0.9659258262890682,0.20791169081775931,0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.0,1
-1.0226658092114354,-1.1446269852595958,-0.9834741588658665,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2435297616556615,0.6782327270723811,-0.015668732752922,-0.04339455881534507,-0.12463653485983003,-0.34695578887477035,0.47873669944846814,2.937991402005947,-0.3043559633134185,-1.1311653669350952,0.1883747467066688,0.6836315730962016,1.594009251974468,-0.49978911382813207,-0.2524147334155593,0.0,1.0,0.258819045102521,-0.9659258262890682,0.3090169943749474,0.9510565162951535,-0.433883739117558,-0.9009688679024191,1.0,1
-1.0226658092114354,-1.1446269852595958,-0.9834741588658665,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2435297616556615,0.7338032774299972,0.018361796194830596,-0.06410858665468121,-0.2650383139193142,-0.34695578887477035,0.5658192833905471,2.937991402005947,-0.3043559633134185,-1.1311653669350952,0.1883747467066688,0.6836315730962016,1.594009251974468,-0.49978911382813207,-0.2524147334155593,0.0,1.0,0.258819045102521,-0.9659258262890682,0.3090169943749474,0.9510565162951535,-0.433883739117558,-0.9009688679024191,1.0,1
-1.0226658092114354,-1.1446269852595958,-0.9834741588658665,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2896896385001542,2.178637586728011,0.39269761462010877,-0.0019665031366728337,0.36676969184836483,-0.36976654322054586,0.6048563039668301,2.937991402005947,-0.3043559633134185,-1.1311653669350952,0.89200087748697,0.6888389087658805,1.594009251974468,-0.5242487656629666,-0.27338348064920204,0.0,1.0,0.258819045102521,-0.9659258262890682,0.40673664307580015,0.9135454576426009,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.1446269852595958,-0.9834741588658665,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2435297616556615,-0.12754025311304998,-0.015668732752922,0.08088960822067169,-0.3352392034490564,-0.36976654322054586,0.6348847817536004,-0.3403685930861604,-0.3043559633134185,-1.0950262729498268,-0.055548978630502364,0.6836315730962016,-0.37051292939670794,-0.5242487656629666,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.1446269852595958,-0.9834741588658665,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2896896385001542,-0.3220371793647057,-0.18582137749168484,-0.25053483720870634,-0.3352392034490564,-0.3925772975663214,0.6198705424698451,-0.3403685930861604,-0.3043559633134185,-1.0950262729498268,-0.31823606745514826,0.6888389087658805,-0.37051292939670794,-0.5487084174978013,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.1446269852595958,-0.9834741588658665,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2435297616556615,-0.2942519041858978,-0.2879129643349425,-0.25053483720870634,-0.1948374243895721,-0.34695578887477035,0.6709189544731323,2.937991402005947,-0.3043559633134185,-1.0950262729498268,-0.31823606745514826,0.6836315730962016,1.594009251974468,-0.49978911382813207,-0.2524147334155593,0.0,1.0,0.258819045102521,-0.9659258262890682,0.5877852522924731,0.8090169943749475,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.1446269852595958,-0.9834741588658665,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2435297616556615,0.4837358008207253,0.08642285409033569,-0.02268053097600898,-0.40544009297879846,-0.34695578887477035,0.7099559750494154,-0.3403685930861604,-0.3043559633134185,-1.0950262729498268,0.12270297450050728,0.6836315730962016,-0.37051292939670794,-0.49978911382813207,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.5877852522924731,0.8090169943749475,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.1446269852595958,-0.9834741588658665,-0.5676185790949244,1.5658982534104,0.02486297655815922,0.2199096890740149,1.2435297616556615,-0.3220371793647057,-0.25388243538718996,-0.2712488650480425,-0.3352392034490564,-0.36976654322054586,0.7009474314791623,-0.3403685930861604,-0.3043559633134185,-1.0167249026484175,-0.34638111268636035,0.6836315730962016,-0.37051292939670794,-0.5242487656629666,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.6691306063588582,0.7431448254773942,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.1446269852595958,-0.9834741588658665,-0.7519634036936736,1.5658982534104,0.02486297655815922,0.20440587228423757,1.2435297616556615,2.0397112108339717,-0.2879129643349425,-0.2712488650480425,0.2263679127888807,-0.34695578887477035,0.7189645178389282,-0.3403685930861604,-0.3043559633134185,-1.0528639966336861,0.5167336077374762,0.6784242374265228,-0.37051292939670794,-0.49978911382813207,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.6691306063588582,0.7431448254773942,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.1446269852595958,-0.9834741588658665,-0.7519634036936736,1.583629679186266,0.02486297655815922,0.1889020554944602,1.2435297616556615,-0.3498224545435137,0.35866708567235617,-0.2712488650480425,-0.3352392034490564,-0.34695578887477035,0.7249702135524304,-0.3403685930861604,-0.3043559633134185,-1.0528639966336861,-0.18689252304282536,0.6784242374265228,-0.37051292939670794,-0.49978911382813207,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.7431448254773941,0.6691306063588582,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.0526108291013159,-0.9834741588658665,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2435297616556615,-0.3498224545435137,-0.2879129643349425,-0.29196289288737864,-0.3352392034490564,-0.3241450345289948,0.7549986913392007,-0.3403685930861604,-0.3043559633134185,-1.0588871789645584,-0.37452615791757243,0.6836315730962016,-0.37051292939670794,-0.47532946199329745,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.7431448254773941,0.6691306063588582,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.1446269852595958,-0.9834741588658665,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.20440587228423757,1.2435297616556615,-0.3220371793647057,-0.2879129643349425,-0.29196289288737864,-0.3352392034490564,-0.3013342801832193,0.8060471025617475,-0.3403685930861604,-0.3043559633134185,-1.0950262729498268,-0.36514447617383505,0.6836315730962016,-0.37051292939670794,-0.45086981015846284,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.8090169943749475,0.5877852522924731,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.0526108291013159,-0.9834741588658665,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.1889020554944602,1.197369884811169,-0.3220371793647057,-0.2879129643349425,-0.2712488650480425,-0.3352392034490564,-0.2785235258374437,0.8751126001440604,-0.3403685930861604,-0.3043559633134185,-1.0588871789645584,-0.3557627944300977,0.6732169017568439,-0.37051292939670794,-0.4264101583236282,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.8090169943749475,0.5877852522924731,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.0526108291013159,-0.8472511475358464,-0.9670323657255405,1.583629679186266,0.02486297655815922,0.1889020554944602,1.2435297616556615,2.9844105669134424,-0.25388243538718996,-0.16767872585136184,0.1561670232591385,-0.2785235258374437,0.9231581642905968,-0.3403685930861604,-0.3043559633134185,-1.0227480849792985,0.8826191957432331,0.6784242374265228,-0.37051292939670794,-0.4264101583236282,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.0526108291013159,-0.9834741588658665,-0.7519634036936736,1.583629679186266,0.02486297655815922,0.2199096890740149,1.2896896385001542,-0.3220371793647057,0.4267281435678614,0.0394615525419994,-0.2650383139193142,-0.3013342801832193,0.9531866412966267,-0.3403685930861604,-0.3043559633134185,-1.0167249026484175,-0.008640569911815561,0.6940462444355593,-0.37051292939670794,-0.45086981015846284,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.0526108291013159,-0.8472511475358464,-0.7519634036936736,1.583629679186266,0.038327731395499984,0.2199096890740149,1.2896896385001542,-0.2664666290070898,-0.18582137749168484,-0.20910678153003412,-0.3352392034490564,-0.3013342801832193,0.9682008805803818,-0.3403685930861604,-0.3043559633134185,-0.9805858086631577,-0.28070934048019885,0.6992535801052381,-0.37051292939670794,-0.45086981015846284,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.9135454576426009,0.4067366430758004,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.0526108291013159,-0.9834741588658665,-0.7519634036936736,1.583629679186266,0.02486297655815922,0.2199096890740149,1.2896896385001542,0.7338032774299972,0.08642285409033569,0.0394615525419994,0.015765244199654232,-0.3013342801832193,0.9682008805803818,2.937991402005947,-0.3043559633134185,-1.0167249026484175,0.29157324588777955,0.6940462444355593,1.594009251974468,-0.45086981015846284,-0.21047723894827391,0.0,1.0,0.258819045102521,-0.9659258262890682,0.9135454576426009,0.4067366430758004,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.1446269852595958,-0.9834741588658665,-0.7519634036936736,1.583629679186266,0.02486297655815922,0.2199096890740149,1.2896896385001542,0.6226621767147651,0.18851444093359337,-0.06410858665468121,-0.12463653485983003,-0.3013342801832193,0.9531866412966267,-0.3403685930861604,-0.3043559633134185,-1.0528639966336861,0.2165197919378808,0.6940462444355593,-0.37051292939670794,-0.45086981015846284,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.9510565162951535,0.30901699437494745,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.0526108291013159,-0.8472511475358464,-0.7519634036936736,1.6013611049621321,0.02486297655815922,0.23541350586379226,1.3358495153446468,-0.07196970275543399,-0.2879129643349425,-0.2712488650480425,-0.3352392034490564,-0.2785235258374437,0.9201553164338456,-0.3403685930861604,-0.3043559633134185,-0.9805858086631577,-0.2713276587364615,0.7096682514445958,-0.37051292939670794,-0.4264101583236282,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.9510565162951535,0.30901699437494745,-0.433883739117558,-0.9009688679024191,1.0,1
-0.8627629038891866,-1.0526108291013159,-0.8472511475358464,-0.7519634036936736,1.6013611049621321,0.038327731395499984,0.2509173226535696,1.3820093921891394,3.456760244953178,-0.049699261700674596,-0.08482261449401736,-0.12463653485983003,-0.2557127714916682,0.9411752506503627,-0.3403685930861604,-0.3043559633134185,-0.9805858086631577,1.098397875849192,0.7252902584536323,-0.37051292939670794,-0.4019505064887936,-0.2943522278828447,0.0,1.0,0.258819045102521,-0.9659258262890682,0.9781476007338057,0.20791169081775923,-0.433883739117558,-0.9009688679024191,1.0,1
-0.7028599985669474,-1.0526108291013159,-0.8472511475358464,-0.7519634036936736,1.6013611049621321,0.038327731395499984,0.2509173226535696,1.3358495153446468,1.567361532794236,0.460758672515614,0.10160363606000777,0.1561670232591385,-0.2557127714916682,0.9411752506503627,2.937991402005947,-0.3043559633134185,-0.9444467146778892,0.7231306060996977,0.7200829227839535,1.594009251974468,-0.4019505064887936,-0.1685397444809885,0.0,1.0,0.258819045102521,-0.9659258262890682,0.9781476007338057,0.20791169081775923,-0.433883739117558,-0.9009688679024191,1.0,1
